slot,ref_tick,sz,shred_cnt
308019475,13,34244,36
308019475,15,33669,35
308019475,16,35947,37
308019475,18,34517,36
308019475,21,35302,37
308019475,23,33834,35
308019475,26,42096,44
308019475,27,33776,35
308019475,29,35037,36
308019475,32,35269,37
308019475,34,35058,36
308019475,37,34715,36
308019475,46,27738,28
308019475,56,488,1
308019475,0,392,32
308019476,1,36088,38
308019476,2,37708,39
308019476,3,35993,37
308019476,3,37748,39
308019476,4,36252,38
308019476,5,34084,35
308019476,6,34448,36
308019476,7,37024,38
308019476,8,33776,35
308019476,8,38326,40
308019476,10,49604,51
308019476,11,33815,35
308019476,13,51974,54
308019476,14,40186,42
308019476,15,35700,37
308019476,17,35969,37
308019476,20,38215,40
308019476,22,34996,36
308019476,25,36110,38
308019476,27,34805,36
308019476,29,34950,36
308019476,31,37043,38
308019476,33,38804,40
308019476,36,34162,36
308019476,45,23024,24
308019476,55,488,1
308019476,58,41897,43
308019476,59,34221,36
308019476,0,2304,32
308019477,1,34432,36
308019477,4,34520,36
308019477,7,33781,35
308019477,10,35831,37
308019477,12,38918,40
308019477,13,34205,36
308019477,15,48970,51
308019477,17,36757,38
308019477,18,41397,43
308019477,20,45308,47
308019477,22,33994,35
308019477,24,35844,37
308019477,26,35059,36
308019477,27,39932,41
308019477,29,36501,38
308019477,38,3769,4
308019477,48,20895,21
308019477,57,16200,17
308019477,0,344,32
308019478,0,36731,38
308019478,1,34675,36
308019478,1,44721,46
308019478,2,46310,48
308019478,3,37232,39
308019478,3,44327,46
308019478,6,33847,35
308019478,7,34400,36
308019478,10,33663,35
308019478,12,45934,48
308019478,14,45469,47
308019478,15,42325,44
308019478,16,39700,41
308019478,18,34146,36
308019478,20,40143,42
308019478,23,36806,38
308019478,25,37605,39
308019478,27,38885,40
308019478,29,33876,35
308019478,31,36664,38
308019478,40,16090,17
308019478,50,488,1
308019478,51,49935,52
308019478,52,39209,41
308019478,53,37511,39
308019478,62,3522,4
308019478,0,104,32
308019479,1,37111,39
308019479,2,37131,39
308019479,4,34166,36
308019479,7,36291,38
308019479,9,34274,36
308019479,10,34043,35
308019479,12,34066,35
308019479,13,35407,37
308019479,15,36774,38
308019479,17,40328,42
308019479,18,35249,37
308019479,20,42389,44
308019479,23,38573,40
308019479,24,37515,39
308019479,26,45473,47
308019479,27,33811,35
308019479,29,34199,36
308019479,32,37243,39
308019479,41,31209,32
308019479,51,488,1
308019479,60,34098,35
308019479,62,45555,47
308019479,0,11606,32
308019480,1,39796,41
308019480,2,40346,42
308019480,3,40665,42
308019480,4,40665,42
308019480,5,40688,42
308019480,6,35915,37
308019480,6,39159,41
308019480,7,42996,45
308019480,8,52586,54
308019480,8,35071,36
308019480,9,33851,35
308019480,10,34324,36
308019480,11,52020,54
308019480,12,33636,35
308019480,12,46931,49
308019480,14,34189,36
308019480,15,34634,36
308019480,15,33958,35
308019480,16,34336,36
308019480,18,34451,36
308019480,22,34666,36
308019480,24,34152,36
308019480,27,33992,35
308019480,29,37528,39
308019480,31,34085,35
308019480,34,34269,36
308019480,40,34921,36
308019480,45,34089,35
308019480,54,440,1
308019480,0,3082,32
308019481,4,34116,35
308019481,8,36810,38
308019481,12,46459,48
308019481,14,34902,36
308019481,15,42735,44
308019481,17,36180,38
308019481,18,34854,36
308019481,20,34504,36
308019481,21,33989,35
308019481,21,38534,40
308019481,23,33904,35
308019481,24,33929,35
308019481,26,40697,42
308019481,28,35998,37
308019481,30,34680,36
308019481,31,35310,37
308019481,33,33846,35
308019481,35,40860,42
308019481,37,40349,42
308019481,46,9882,10
308019481,56,488,1
308019481,58,41032,43
308019481,59,40984,43
308019481,0,26517,32
308019482,1,34618,36
308019482,2,34255,36
308019482,3,34492,36
308019482,5,34174,36
308019482,7,34418,36
308019482,8,33993,35
308019482,9,33780,35
308019482,11,33728,35
308019482,13,45275,47
308019482,14,41808,43
308019482,16,40081,42
308019482,18,34150,36
308019482,20,39186,41
308019482,23,33697,35
308019482,24,35219,37
308019482,26,36600,38
308019482,27,36616,38
308019482,30,37151,39
308019482,32,40210,42
308019482,34,34110,35
308019482,43,25390,26
308019482,53,488,1
308019482,56,41080,43
308019482,57,37148,39
308019482,0,24740,32
308019483,1,39650,41
308019483,2,33713,35
308019483,4,34715,36
308019483,7,33832,35
308019483,11,33683,35
308019483,13,34641,36
308019483,15,35284,37
308019483,16,44778,46
308019483,18,43338,45
308019483,20,34798,36
308019483,21,34290,36
308019483,24,38085,40
308019483,29,35541,37
308019483,33,34011,35
308019483,35,33863,35
308019483,38,34424,36
308019483,42,34160,36
308019483,44,33703,35
308019483,45,33677,35
308019483,54,4067,5
308019483,0,488,32
308019484,1,50371,52
308019484,2,35561,37
308019484,4,33695,35
308019484,4,35606,37
308019484,5,33686,35
308019484,5,37102,39
308019484,6,44452,46
308019484,7,37693,39
308019484,8,36069,37
308019484,9,35130,37
308019484,10,50149,52
308019484,11,46860,49
308019484,12,38905,40
308019484,13,50773,53
308019484,14,34607,36
308019484,15,34121,35
308019484,15,35664,37
308019484,16,34777,36
308019484,17,33849,35
308019484,19,35030,36
308019484,21,34414,36
308019484,22,33808,35
308019484,27,34070,35
308019484,31,38140,40
308019484,35,34050,35
308019484,38,34126,36
308019484,41,34817,36
308019484,48,34322,36
308019484,57,21999,23
308019484,0,344,32
308019485,3,33887,35
308019485,6,34136,36
308019485,9,34342,36
308019485,15,34524,36
308019485,20,33837,35
308019485,23,34694,36
308019485,30,34125,35
308019485,38,34028,35
308019485,47,28303,29
308019485,57,3438,4
308019485,0,344,32
308019486,1,47514,49
308019486,2,47004,49
308019486,3,49710,51
308019486,4,44179,46
308019486,5,45934,48
308019486,7,48888,51
308019486,8,40984,43
308019486,9,48027,50
308019486,10,40984,43
308019486,11,39436,41
308019486,12,33784,35
308019486,13,34639,36
308019486,16,34044,35
308019486,20,33898,35
308019486,23,34323,36
308019486,29,34150,36
308019486,37,33945,35
308019486,46,15725,16
308019486,51,34371,36
308019486,53,37754,39
308019486,63,488,1
308019486,0,56,32
308019487,2,50619,52
308019487,3,49050,51
308019487,4,52119,54
308019487,5,49986,52
308019487,6,50884,53
308019487,7,35420,37
308019487,8,38089,40
308019487,9,46187,48
308019487,10,43742,45
308019487,13,34446,36
308019487,15,33723,35
308019487,17,33987,35
308019487,21,34854,36
308019487,26,33671,35
308019487,29,34132,36
308019487,37,34096,35
308019487,46,16344,17
308019487,52,47022,49
308019487,53,34012,35
308019487,62,10677,11
308019487,0,104,32
308019488,0,25419,26
308019488,1,25746,26
308019488,2,25746,26
308019488,2,25698,26
308019488,3,25746,26
308019488,3,25698,26
308019488,4,25746,26
308019488,4,25698,26
308019488,6,25419,26
308019488,6,25698,26
308019488,7,25746,26
308019488,7,25698,26
308019488,8,25746,26
308019488,9,25746,26
308019488,9,25698,26
308019488,10,25746,26
308019488,10,25698,26
308019488,11,25746,26
308019488,11,25690,26
308019488,12,25746,26
308019488,12,25698,26
308019488,13,25746,26
308019488,13,25698,26
308019488,14,25746,26
308019488,14,25698,26
308019488,14,25698,26
308019488,15,25746,26
308019488,15,25698,26
308019488,16,25746,26
308019488,18,25427,26
308019488,19,25674,26
308019488,21,25717,26
308019488,23,25499,26
308019488,24,25507,26
308019488,25,25600,26
308019488,27,25422,26
308019488,29,25446,26
308019488,33,25514,26
308019488,35,25970,27
308019488,38,25460,26
308019488,39,25848,26
308019488,41,25638,26
308019488,46,25756,26
308019488,46,26142,27
308019488,47,25985,27
308019488,48,25637,26
308019488,49,25447,26
308019488,50,25447,26
308019488,51,26181,27
308019488,53,26115,27
308019488,53,25528,26
308019488,55,26187,27
308019488,56,25724,26
308019488,57,26443,27
308019488,63,25594,26
308019488,63,25727,26
308019488,63,25448,26
308019488,0,7405,8
308019489,5,25513,26
308019489,8,26097,27
308019489,11,25739,26
308019489,14,25541,26
308019489,16,25514,26
308019489,17,25677,26
308019489,19,25778,26
308019489,20,25671,26
308019489,22,25587,26
308019489,24,25541,26
308019489,25,25756,26
308019489,27,25664,26
308019489,29,25489,26
308019489,31,25601,26
308019489,32,25734,26
308019489,34,25903,27
308019489,35,25738,26
308019489,36,25575,26
308019489,38,25562,26
308019489,39,25606,26
308019489,40,25640,26
308019489,42,25693,26
308019489,44,25488,26
308019489,45,25470,26
308019489,47,25561,26
308019489,48,25761,26
308019489,49,26166,27
308019489,50,25684,26
308019489,52,26022,27
308019489,55,25471,26
308019489,56,25875,27
308019489,58,25459,26
308019489,60,25676,26
308019489,61,25475,26
308019489,0,8788,9
308019490,3,25973,27
308019490,8,25906,27
308019490,11,25665,26
308019490,14,25595,26
308019490,17,25849,26
308019490,18,25453,26
308019490,19,25698,26
308019490,20,25703,26
308019490,21,25528,26
308019490,22,25416,26
308019490,23,25643,26
308019490,24,25555,26
308019490,25,25429,26
308019490,26,25740,26
308019490,27,25441,26
308019490,28,25528,26
308019490,29,25626,26
308019490,31,25823,26
308019490,32,25674,26
308019490,34,25585,26
308019490,36,25775,26
308019490,38,25597,26
308019490,40,25553,26
308019490,42,25504,26
308019490,44,25670,26
308019490,47,25572,26
308019490,49,25625,26
308019490,51,25689,26
308019490,53,26242,27
308019490,55,26292,27
308019490,57,26350,27
308019490,60,25672,26
308019490,0,9872,10
308019491,3,25514,26
308019491,6,26233,27
308019491,8,25511,26
308019491,10,25751,26
308019491,12,26109,27
308019491,13,25512,26
308019491,15,25492,26
308019491,16,26378,27
308019491,17,25735,26
308019491,19,25550,26
308019491,20,25777,26
308019491,22,25468,26
308019491,24,25610,26
308019491,26,25724,26
308019491,27,25599,26
308019491,29,26029,27
308019491,32,25554,26
308019491,33,25619,26
308019491,34,25746,26
308019491,36,25750,26
308019491,40,25568,26
308019491,44,25580,26
308019491,49,26379,27
308019491,51,25639,26
308019491,52,25746,26
308019491,52,25698,26
308019491,53,25746,26
308019491,55,25433,26
308019491,57,25631,26
308019491,60,25944,27
308019491,0,7760,8
308019492,2,36950,38
308019492,2,36942,38
308019492,12,39289,41
308019492,12,33672,35
308019492,14,40550,42
308019492,14,33878,35
308019492,14,41948,44
308019492,15,38805,40
308019492,15,44905,47
308019492,16,35884,37
308019492,17,47000,49
308019492,18,45330,47
308019492,19,54042,56
308019492,20,47933,50
308019492,21,50602,52
308019492,22,34475,36
308019492,22,33921,35
308019492,24,33892,35
308019492,26,34843,36
308019492,27,34143,36
308019492,30,36347,38
308019492,34,33886,35
308019492,36,33680,35
308019492,39,38335,40
308019492,41,34182,36
308019492,46,33897,35
308019492,56,21847,22
308019492,0,1126,32
308019493,2,35683,37
308019493,2,34248,36
308019493,3,34311,36
308019493,5,35093,36
308019493,9,34212,36
308019493,13,35947,37
308019493,17,33634,35
308019493,19,34568,36
308019493,22,34346,36
308019493,25,33906,35
308019493,28,33704,35
308019493,30,34657,36
308019493,31,33780,35
308019493,34,34050,35
308019493,41,38872,40
308019493,46,34626,36
308019493,52,35846,37
308019493,61,2508,3
308019493,0,152,32
308019494,1,50796,53
308019494,2,43363,45
308019494,3,50032,52
308019494,4,34045,35
308019494,4,45231,47
308019494,5,33976,35
308019494,6,49136,51
308019494,7,50467,52
308019494,8,34500,36
308019494,9,48831,51
308019494,9,39429,41
308019494,13,33925,35
308019494,16,34333,36
308019494,21,34618,36
308019494,27,34746,36
308019494,31,34236,36
308019494,41,29729,30
308019494,51,488,1
308019494,61,13296,14
308019494,0,152,32
308019495,1,46975,49
308019495,2,34871,36
308019495,3,47383,49
308019495,4,53294,55
308019495,4,34786,36
308019495,5,34568,36
308019495,6,47344,49
308019495,6,33658,35
308019495,7,44320,46
308019495,8,44536,46
308019495,10,37648,39
308019495,12,34269,36
308019495,15,35244,37
308019495,19,36442,38
308019495,24,36118,38
308019495,28,34486,36
308019495,32,35690,37
308019495,36,35508,37
308019495,44,34190,36
308019495,53,9526,10
308019495,63,488,1
308019495,0,56,32
308019496,1,39700,41
308019496,2,40984,43
308019496,6,53244,55
308019496,7,38386,40
308019496,8,34400,36
308019496,9,50638,52
308019496,10,50584,52
308019496,11,44116,46
308019496,12,44355,46
308019496,13,34376,36
308019496,14,50080,52
308019496,16,33777,35
308019496,17,41968,44
308019496,18,44003,46
308019496,19,48713,50
308019496,20,52857,55
308019496,20,44271,46
308019496,22,37744,39
308019496,23,35744,37
308019496,25,49374,51
308019496,26,49965,52
308019496,27,52302,54
308019496,29,34882,36
308019496,29,54068,56
308019496,31,48128,50
308019496,33,45689,47
308019496,34,50851,53
308019496,35,36625,38
308019496,36,34221,36
308019496,38,34866,36
308019496,41,33783,35
308019496,44,35139,37
308019496,51,34331,36
308019496,55,33664,35
308019496,0,6007,32
308019497,3,34142,36
308019497,7,33639,35
308019497,13,34409,36
308019497,17,39328,41
308019497,19,37481,39
308019497,21,34457,36
308019497,23,46156,48
308019497,25,36201,38
308019497,27,38809,40
308019497,28,36427,38
308019497,31,34090,35
308019497,33,45217,47
308019497,35,34663,36
308019497,38,33889,35
308019497,42,38582,40
308019497,51,11378,12
308019497,56,39729,41
308019497,57,37082,39
308019497,0,7342,32
308019498,1,33704,35
308019498,5,34405,36
308019498,9,33886,35
308019498,12,37404,39
308019498,14,36984,38
308019498,15,35043,36
308019498,17,39816,41
308019498,19,34579,36
308019498,21,47953,50
308019498,24,41605,43
308019498,26,42497,44
308019498,27,36032,37
308019498,29,35069,36
308019498,31,44205,46
308019498,33,33735,35
308019498,34,34247,36
308019498,36,33922,35
308019498,37,37140,39
308019498,41,33744,35
308019498,50,29546,30
308019498,57,40710,42
308019498,63,34587,36
308019498,0,56,32
308019499,3,34980,36
308019499,5,33653,35
308019499,9,35189,37
308019499,16,34526,36
308019499,20,36905,38
308019499,22,42806,44
308019499,25,37861,39
308019499,27,36393,38
308019499,29,37615,39
308019499,32,34110,35
308019499,34,36774,38
308019499,36,34513,36
308019499,38,33903,35
308019499,41,33969,35
308019499,46,33827,35
308019499,56,2450,3
308019499,60,47132,49
308019499,61,43142,45
308019499,0,10215,32
308019500,2,39525,41
308019500,3,40346,42
308019500,4,44903,47
308019500,5,37119,39
308019500,6,37487,39
308019500,6,34360,36
308019500,7,42584,44
308019500,8,34109,35
308019500,9,33653,35
308019500,9,33722,35
308019500,10,33770,35
308019500,11,36401,38
308019500,11,34800,36
308019500,12,33684,35
308019500,12,33817,35
308019500,13,43912,46
308019500,14,49849,52
308019500,17,33672,35
308019500,18,41355,43
308019500,23,40790,42
308019500,26,34880,36
308019500,29,35115,37
308019500,33,34211,36
308019500,35,36151,38
308019500,38,33633,35
308019500,40,34306,36
308019500,43,34335,36
308019500,47,34806,36
308019500,51,34318,36
308019500,60,9769,10
308019500,0,200,32
308019501,3,33836,35
308019501,6,33644,35
308019501,10,33946,35
308019501,18,33718,35
308019501,25,36922,38
308019501,32,34007,35
308019501,37,33674,35
308019501,40,33687,35
308019501,49,22741,23
308019501,59,488,1
308019501,0,248,32
308019502,1,35396,37
308019502,2,48882,51
308019502,3,53674,56
308019502,4,33805,35
308019502,4,45861,48
308019502,5,52899,55
308019502,6,34567,36
308019502,7,46610,48
308019502,8,50477,52
308019502,9,35416,37
308019502,10,34296,36
308019502,11,53446,55
308019502,12,39509,41
308019502,15,33872,35
308019502,18,33700,35
308019502,21,33650,35
308019502,24,34355,36
308019502,26,35903,37
308019502,34,34168,36
308019502,44,24110,25
308019502,53,24799,25
308019502,60,344,1
308019502,0,625,32
308019503,1,34051,35
308019503,2,46432,48
308019503,3,44782,46
308019503,5,49701,51
308019503,6,49436,51
308019503,7,46852,49
308019503,8,48487,50
308019503,9,49134,51
308019503,10,52434,54
308019503,11,33768,35
308019503,12,50659,52
308019503,13,34572,36
308019503,17,33671,35
308019503,25,34663,36
308019503,30,34036,35
308019503,33,33849,35
308019503,37,37019,38
308019503,46,22413,23
308019503,56,34798,36
308019503,56,41652,43
308019503,57,50869,53
308019503,0,4813,32
308019504,1,40506,42
308019504,2,42946,45
308019504,4,45076,47
308019504,4,38570,40
308019504,5,48022,50
308019504,6,37757,39
308019504,7,35928,37
308019504,8,39953,41
308019504,9,51551,53
308019504,10,47939,50
308019504,11,44234,46
308019504,13,41032,43
308019504,14,40984,43
308019504,15,50039,52
308019504,17,34102,35
308019504,18,40984,43
308019504,19,43887,46
308019504,20,41195,43
308019504,21,45226,47
308019504,22,41093,43
308019504,25,34422,36
308019504,26,34771,36
308019504,28,34451,36
308019504,30,34553,36
308019504,32,34134,36
308019504,36,34614,36
308019504,41,34132,36
308019504,44,52729,55
308019504,47,35596,37
308019504,50,34272,36
308019504,52,33929,35
308019504,53,34120,35
308019504,55,33800,35
308019504,0,26632,32
308019505,7,34603,36
308019505,12,34073,35
308019505,16,36294,38
308019505,20,33826,35
308019505,24,34932,36
308019505,32,34179,36
308019505,40,36523,38
308019505,50,15125,16
308019505,53,36789,38
308019505,62,2402,3
308019505,0,104,32
308019506,1,47075,49
308019506,2,45537,47
308019506,3,43400,45
308019506,4,43627,45
308019506,5,44630,46
308019506,6,45393,47
308019506,7,34980,36
308019506,8,43450,45
308019506,9,34554,36
308019506,12,34173,36
308019506,15,34311,36
308019506,17,34664,36
308019506,18,34728,36
308019506,21,34795,36
308019506,25,34594,36
308019506,28,36034,37
308019506,31,33898,35
308019506,33,34115,35
308019506,37,37472,39
308019506,46,22333,23
308019506,53,47882,50
308019506,55,40639,42
308019506,0,440,32
308019507,1,47752,49
308019507,3,46163,48
308019507,4,51329,53
308019507,5,44434,46
308019507,6,47478,49
308019507,7,42199,44
308019507,8,41059,43
308019507,10,33736,35
308019507,13,34361,36
308019507,16,34473,36
308019507,19,33685,35
308019507,22,34628,36
308019507,25,33944,35
308019507,28,33713,35
308019507,31,35013,36
308019507,33,34079,35
